age,monthly_income,credit_score,purchase_amount,bnpl_installments,app_usage_frequency,debt_to_income_ratio,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Canada,location_Germany,location_India,location_UK,location_USA,default_probability,actual_default,custom_risk_segment
53,57563.34,624,5000.0,6,1.01,0.0868608388602885,False,False,False,False,False,True,False,False,True,False,False,False,0.10620594873488745,0,Low Risk
18,41797.03,462,5000.0,3,4.04,0.1196257246029203,False,False,False,True,False,False,False,False,False,True,False,False,0.5702982874078757,1,Medium Risk
46,20036.04,386,4748.07,3,2.22,0.236976468403936,False,True,False,True,False,False,False,False,False,True,False,False,0.581795100905464,0,Medium Risk
35,16608.63,346,5000.0,6,2.46,0.3010483104265674,False,False,True,False,False,False,True,False,True,False,False,False,0.6629213730988248,0,High Risk
50,82156.47,641,5000.0,9,2.35,0.0608594794786095,False,False,False,False,False,False,False,False,False,False,False,False,0.07713355455742305,0,Low Risk
58,16615.79,397,5000.0,3,5.63,0.3009185840697312,False,False,True,True,False,False,False,False,False,True,False,False,0.5555480677851871,1,Medium Risk
41,12478.81,329,4737.76,6,6.98,0.3796644071029209,False,False,True,False,False,True,False,False,False,False,True,False,0.6066055013147701,0,High Risk
50,17476.4,300,5000.0,12,8.59,0.2861001121512439,False,True,False,False,False,False,True,False,True,False,False,False,0.7389129497602649,0,High Risk
59,73739.74,678,5000.0,3,8.89,0.0678060432542886,True,False,False,False,False,False,False,False,True,False,False,False,0.08135159870520614,0,Low Risk
51,15085.48,312,2382.61,6,8.24,0.1579406157444112,False,True,False,False,False,True,False,False,False,False,False,True,0.533000242296706,1,Medium Risk
52,68860.3,564,5000.0,9,9.72,0.0726107786344236,False,False,False,True,False,False,False,False,True,False,False,False,0.2619162576072406,0,Low Risk
56,48397.44,548,5000.0,3,5.38,0.1033112495206357,False,False,False,True,False,False,False,False,False,True,False,False,0.43011509656535624,0,Medium Risk
26,52272.03,567,5000.0,6,5.5,0.0956534498468875,False,False,False,False,True,False,False,False,False,True,False,False,0.06279042152046023,0,Low Risk
58,56911.53,529,5000.0,12,1.02,0.0878556594770866,True,False,False,False,False,True,False,False,False,False,False,True,0.5636254320744958,0,Medium Risk
56,14060.96,406,2750.36,12,2.29,0.1956025762110126,False,True,False,False,False,False,True,False,False,False,False,True,0.5067877525509943,0,Medium Risk
37,40760.28,387,5000.0,3,5.75,0.1226684409429964,False,False,False,True,False,False,False,False,False,False,False,False,0.633737822839196,1,High Risk
53,94896.04,764,5000.0,6,3.95,0.0526892376120225,True,False,False,True,False,False,False,False,True,False,False,False,0.10407256993460219,0,Low Risk
55,54956.53,531,5000.0,12,6.83,0.0909809989822865,True,False,False,False,False,False,True,False,False,True,False,False,0.5712386214915811,1,Medium Risk
39,19215.36,409,5000.0,9,6.13,0.2602084998667732,False,True,False,False,False,False,True,True,False,False,False,False,0.5861422208021289,1,Medium Risk
40,12210.18,349,2958.54,9,8.84,0.2423010962983346,False,False,True,False,False,True,False,False,False,False,True,False,0.5590709954102795,1,Medium Risk
48,102698.86,799,5000.0,3,3.66,0.0486860321526451,True,False,False,False,False,False,False,False,False,False,False,True,0.10046137611326478,0,Low Risk
39,31036.75,395,5000.0,6,1.3,0.1610993419091883,True,False,False,False,False,False,False,False,True,False,False,False,0.557342688411563,0,Medium Risk
40,5000.0,331,489.27,9,5.62,0.097854,False,False,True,False,False,False,True,False,True,False,False,False,0.5983041449464088,1,Medium Risk
20,38706.58,447,5000.0,12,7.27,0.1291770029798551,False,False,False,True,False,False,False,False,False,True,False,False,0.6020115419691605,1,High Risk
23,7662.15,319,1881.1,12,1.42,0.2455055043297246,False,True,False,False,False,False,True,True,False,False,False,False,0.5950808348196311,1,Medium Risk
35,22098.01,454,5000.0,3,7.39,0.2262647179542411,False,True,False,False,False,False,True,False,False,False,False,False,0.5803885432144439,0,Medium Risk
50,62974.61,583,5000.0,12,1.99,0.0793970776476424,True,False,False,False,False,False,False,False,False,False,True,False,0.11265760957816238,0,Low Risk
31,42785.66,480,5000.0,3,5.71,0.116861583998003,False,False,False,False,False,False,True,False,False,False,True,False,0.6242680192886984,1,High Risk
22,27474.17,448,5000.0,3,2.16,0.1819891192345392,True,False,False,False,False,True,False,False,True,False,False,False,0.5170512580581734,1,Medium Risk
34,6530.53,330,1366.54,9,8.48,0.2092540727934792,False,False,True,True,False,False,False,False,True,False,False,False,0.5544235290737002,0,Medium Risk
21,66007.65,660,5000.0,6,2.65,0.075748795783519,True,False,False,False,True,False,False,False,False,False,True,False,0.07811390869969012,0,Low Risk
56,61570.29,550,5000.0,3,9.64,0.0812079982082267,False,False,False,False,False,False,True,True,False,False,False,False,0.1976787161656139,1,Low Risk
59,64209.81,592,5000.0,9,4.32,0.0778697211532007,False,False,False,False,False,False,True,False,True,False,False,False,0.09120589575808856,0,Low Risk
53,9287.2,356,4724.69,3,4.21,0.5087313722112153,False,True,False,False,False,True,False,False,False,True,False,False,0.5780049715379806,1,Medium Risk
28,11073.33,361,2191.21,3,2.34,0.1978817573394814,False,False,True,False,False,True,False,False,False,False,False,True,0.51351860309909,0,Medium Risk
46,12088.87,300,1108.75,3,9.55,0.0917165955130628,False,False,True,False,True,False,False,False,False,False,False,False,0.6083241016706035,1,High Risk
39,5000.0,300,1473.14,3,9.6,0.294628,False,False,True,True,False,False,False,False,False,False,True,False,0.5315465334372795,1,Medium Risk
24,22777.02,371,5000.0,6,7.6,0.2195194981608656,True,False,False,False,True,False,False,False,False,False,False,True,0.5758374657772883,1,Medium Risk
47,22268.93,324,5000.0,9,1.75,0.2245280756641652,False,True,False,False,True,False,False,False,False,False,False,True,0.5970779531532773,1,Medium Risk
20,6282.76,300,2262.1,6,7.37,0.360048768375682,False,False,True,False,True,False,False,False,False,True,False,False,0.6044208272377055,1,High Risk
34,15379.55,351,5000.0,12,6.08,0.3251070414934117,False,True,False,False,True,False,False,False,False,True,False,False,0.5711326941756318,1,Medium Risk
56,66915.17,591,5000.0,12,6.97,0.0747214719771316,False,False,False,False,True,False,False,False,False,False,False,False,0.04415754621602476,0,Low Risk
53,22086.2,394,5000.0,9,9.06,0.2263857069120084,False,True,False,False,True,False,False,False,True,False,False,False,0.6081690890282732,0,High Risk
20,33827.54,473,5000.0,3,8.62,0.1478085607170962,False,False,False,False,False,False,True,False,True,False,False,False,0.5509087709568723,0,Medium Risk
41,81794.3,722,5000.0,3,1.08,0.0611289539735653,False,False,False,True,False,False,False,False,False,False,True,False,0.13170716629591767,0,Low Risk
27,87254.82,710,5000.0,3,5.83,0.0573034246131044,True,False,False,True,False,False,False,True,False,False,False,False,0.08795433790038233,1,Low Risk
31,13089.28,337,3978.18,12,5.53,0.3039265719734011,False,False,True,False,False,True,False,False,False,True,False,False,0.5448793092271828,0,Medium Risk
51,15841.55,320,2253.51,9,2.33,0.1422531254833018,False,False,False,True,False,False,False,False,False,True,False,False,0.5242848562650433,1,Medium Risk
53,15878.79,402,100.0,9,7.21,0.0062977090823671,False,False,True,False,False,False,False,False,False,False,False,False,0.5341784813181636,0,Medium Risk
31,11167.58,354,5000.0,6,6.39,0.4477245741691575,False,False,True,False,False,False,True,False,True,False,False,False,0.5548451281809196,1,Medium Risk
47,19997.1,323,5000.0,3,6.62,0.2500362552570123,False,True,False,False,False,False,False,False,True,False,False,False,0.6481205864606474,1,High Risk
26,19352.75,429,5000.0,12,3.62,0.2583612148144321,False,True,False,False,False,False,True,False,False,False,False,True,0.5434838876439041,0,Medium Risk
22,52425.87,494,5000.0,6,5.34,0.0953727615774425,False,False,False,True,False,False,False,False,False,False,False,True,0.6379972291867041,1,High Risk
33,17482.22,365,5000.0,6,2.72,0.286004866658811,False,False,False,False,False,False,True,False,True,False,False,False,0.5954110795038173,0,Medium Risk
23,5000.0,300,1623.3,12,6.48,0.32466,False,False,True,False,False,True,False,False,True,False,False,False,0.6039265066592604,0,High Risk
58,77907.96,688,5000.0,6,3.94,0.0641782944900623,False,False,False,False,False,False,False,True,False,False,False,False,0.06530353764662367,0,Low Risk
25,18230.25,308,2994.63,6,6.32,0.1642670835561772,False,True,False,False,True,False,False,False,False,True,False,False,0.5952355044423868,1,Medium Risk
39,41368.13,534,4297.57,3,3.83,0.1038860108010683,False,False,False,False,False,False,True,False,False,False,False,False,0.4783896397057095,0,Medium Risk
20,10213.42,317,5000.0,6,1.84,0.4895519816085111,False,False,True,False,True,False,False,False,False,False,False,False,0.588879884135859,1,Medium Risk
31,30441.64,404,4043.19,3,6.44,0.1328177456930704,True,False,False,False,False,False,True,True,False,False,False,False,0.5356422309899633,0,Medium Risk
21,11313.44,349,4905.01,9,4.33,0.4335560183286427,False,True,False,False,False,False,False,True,False,False,False,False,0.550780883151571,1,Medium Risk
24,16489.41,379,950.11,6,7.21,0.0576194054244512,False,True,False,False,False,False,False,False,False,False,False,True,0.5456399621977968,0,Medium Risk
43,79366.73,710,5000.0,6,2.89,0.0629986897532505,True,False,False,False,False,True,False,True,False,False,False,False,0.07386559554661538,0,Low Risk
23,12964.3,400,5000.0,6,6.27,0.3856745061437949,False,True,False,True,False,False,False,False,True,False,False,False,0.5504440920135578,0,Medium Risk
49,19253.2,364,5000.0,6,6.19,0.2596970893150229,False,False,False,False,False,False,True,True,False,False,False,False,0.6407488334082427,0,High Risk
23,51925.45,586,5000.0,12,5.17,0.0962918954000398,True,False,False,False,True,False,False,False,True,False,False,False,0.08216044656748643,0,Low Risk
54,29160.55,488,5000.0,12,2.84,0.1714645299900036,False,True,False,False,False,True,False,False,False,False,False,False,0.573582961893215,0,Medium Risk
37,65930.39,620,5000.0,6,4.59,0.0758375614037775,True,False,False,False,False,False,True,False,False,False,True,False,0.087810831904722,0,Low Risk
57,17754.94,391,5000.0,6,5.93,0.2816117655142738,False,True,False,True,False,False,False,False,False,True,False,False,0.5704411033755986,1,Medium Risk
18,32452.31,388,5000.0,12,8.02,0.1540722370764977,False,False,False,False,False,False,True,False,False,False,True,False,0.5845664501840137,0,Medium Risk
52,18501.07,394,5000.0,3,3.24,0.270254639326266,False,False,True,True,False,False,False,False,False,False,False,False,0.542684308632085,1,Medium Risk
53,17527.1,352,5000.0,9,1.47,0.2852725208391576,False,False,True,False,False,True,False,False,False,False,False,True,0.5790018395606208,1,Medium Risk
35,21851.71,371,1734.23,12,1.41,0.0793635829873268,False,False,False,False,False,True,False,True,False,False,False,False,0.6090961739158053,0,High Risk
31,44993.33,582,5000.0,3,9.86,0.1111275826883673,True,False,False,False,False,False,True,False,True,False,False,False,0.08516307718300277,0,Low Risk
37,52891.59,608,5000.0,12,3.52,0.0945329871913474,True,False,False,False,False,True,False,True,False,False,False,False,0.08102872492600241,0,Low Risk
37,54223.65,470,4712.74,12,9.26,0.0869129982950244,False,False,False,False,False,False,True,False,False,False,False,True,0.5228012179826895,1,Medium Risk
25,46434.22,533,5000.0,9,8.81,0.1076792072742903,False,False,False,False,False,True,False,False,False,False,False,False,0.6453215414488883,0,High Risk
42,81437.6,683,5000.0,3,9.91,0.0613967012780337,False,False,False,False,True,False,False,False,False,False,False,True,0.07686759728797427,0,Low Risk
50,83900.09,736,5000.0,3,3.36,0.0595946917339421,False,False,False,False,False,True,False,True,False,False,False,False,0.09413802883025985,0,Low Risk
50,70359.09,675,5000.0,6,4.9,0.071064023141857,False,False,False,False,False,True,False,False,False,False,False,True,0.07774812172550714,0,Low Risk
30,53819.47,585,5000.0,3,5.43,0.0929031816924246,True,False,False,False,False,False,False,False,False,False,False,False,0.06083337224448506,0,Low Risk
48,77116.68,682,5000.0,6,9.58,0.0648368161077473,False,False,False,False,False,True,False,False,False,False,True,False,0.2357506551107586,0,Low Risk
32,23019.42,379,5000.0,6,2.24,0.2172079053251559,True,False,False,False,False,False,True,False,True,False,False,False,0.5733800944972385,1,Medium Risk
22,13571.71,337,2062.82,3,6.97,0.1519941112800082,False,True,False,False,True,False,False,False,False,False,False,False,0.5292643192496055,0,Medium Risk
41,50814.25,497,5000.0,9,8.35,0.0983975951627742,False,False,False,False,False,False,True,False,False,False,False,True,0.6331416081621921,0,High Risk
41,9660.35,300,4500.9,3,2.96,0.4659147960477622,False,False,True,True,False,False,False,False,True,False,False,False,0.6402738444330267,0,High Risk
19,7791.07,300,616.7,6,8.31,0.0791547245757001,False,False,True,False,True,False,False,False,False,False,False,True,0.6083673472363008,0,High Risk
54,92527.42,737,5000.0,9,6.19,0.0540380354277683,True,False,False,False,False,True,False,False,False,False,False,True,0.13234278914061606,0,Low Risk
51,17598.24,300,4881.82,9,7.27,0.2774038767513114,False,True,False,False,False,False,False,False,False,False,True,False,0.7016673367701213,0,High Risk
54,52488.44,531,5000.0,12,4.14,0.0952590703781632,False,False,False,True,False,False,False,True,False,False,False,False,0.6208091037235962,1,High Risk
23,48111.42,543,1121.65,3,5.08,0.0233135916586955,True,False,False,False,False,False,False,False,True,False,False,False,0.4030718888695308,0,Medium Risk
47,69540.01,647,100.0,12,8.34,0.0014380210759244,True,False,False,False,False,False,False,False,True,False,False,False,0.16259230735246102,0,Low Risk
32,50074.24,598,5000.0,3,8.05,0.0998517401362457,False,False,False,True,False,False,False,False,False,False,False,False,0.06796369041138478,0,Low Risk
34,11252.2,333,1441.98,6,7.0,0.1281509393718561,False,False,True,False,False,False,False,True,False,False,False,False,0.5791692563050019,0,Medium Risk
29,9819.16,300,4877.59,3,9.23,0.4967420838442392,False,False,True,False,False,False,False,True,False,False,False,False,0.6732443505854717,1,High Risk
49,58125.05,536,5000.0,6,4.07,0.0860214313794138,True,False,False,True,False,False,False,False,True,False,False,False,0.6872048572393562,1,High Risk
19,27082.24,442,5000.0,12,6.31,0.1846228376973248,False,False,False,False,False,False,False,False,False,False,False,True,0.5903064754449909,0,Medium Risk
27,66353.11,593,5000.0,12,7.24,0.0753544182028543,True,False,False,True,False,False,False,False,False,False,False,False,0.13390965788336529,0,Low Risk
21,43869.66,437,5000.0,12,6.38,0.1139739856657197,True,False,False,False,False,False,False,True,False,False,False,False,0.670416833004454,1,High Risk
49,69632.51,616,5000.0,3,8.4,0.0718055402569863,False,False,False,True,False,False,False,False,False,False,False,False,0.06834328536053733,0,Low Risk
48,48358.36,569,5000.0,12,6.96,0.1033947387793961,False,False,False,False,False,False,True,False,False,False,False,False,0.08512370981193454,0,Low Risk
31,37384.1,398,5000.0,3,5.65,0.1337466998001824,False,False,False,False,False,False,True,False,False,False,True,False,0.5876500034065035,0,Medium Risk
50,15827.43,382,5000.0,12,9.83,0.315907257211057,False,False,True,False,True,False,False,False,False,False,False,True,0.5738111714583493,0,Medium Risk
23,10138.47,300,100.0,3,3.69,0.0098634212065528,False,False,True,False,False,True,False,False,False,True,False,False,0.5144645076799427,1,Medium Risk
31,17712.82,352,5000.0,9,4.7,0.2822814210272559,False,True,False,False,True,False,False,False,False,False,False,True,0.586588192712931,1,Medium Risk
35,41159.12,484,5000.0,12,7.65,0.1214797595283864,False,False,False,True,False,False,False,False,False,False,False,False,0.6315346003168356,0,High Risk
31,34779.84,451,5000.0,12,2.05,0.1437614434108955,False,False,False,False,True,False,False,False,True,False,False,False,0.6001591235803783,0,High Risk
43,36139.33,395,5000.0,12,8.43,0.1383534227114891,False,False,False,True,False,False,False,False,False,False,False,False,0.6279137909710149,1,High Risk
45,102871.91,757,5000.0,9,1.96,0.0486041330427324,False,False,False,False,False,False,False,False,False,False,False,True,0.12074312477944937,0,Low Risk
35,45715.93,502,5000.0,9,7.78,0.1093710660594676,False,False,False,False,False,True,False,False,True,False,False,False,0.6753411945101752,1,High Risk
22,13643.45,418,3775.48,6,5.19,0.2767247287159772,False,True,False,False,False,False,False,False,True,False,False,False,0.48463714209967157,1,Medium Risk
47,11490.19,338,2207.03,6,2.37,0.1920795043423999,False,True,False,False,False,False,True,False,False,False,False,True,0.5250527250594835,0,Medium Risk
20,37123.53,450,5000.0,6,1.76,0.1346854676804711,True,False,False,False,False,True,False,False,False,False,False,True,0.5809950558629918,1,Medium Risk
29,46008.84,488,5000.0,6,9.89,0.1086747677185514,False,False,False,False,False,False,False,False,False,True,False,False,0.4741328751571543,0,Medium Risk
20,6995.86,300,1771.01,12,7.54,0.2531511493940702,False,True,False,False,False,False,False,False,False,False,False,False,0.6267278365553789,1,High Risk
51,49477.51,560,5000.0,6,6.97,0.101056015147084,False,False,False,False,True,False,False,False,True,False,False,False,0.060377760256606565,0,Low Risk
30,38490.32,412,5000.0,12,1.19,0.1299027911433316,False,False,False,False,False,False,False,False,False,False,False,True,0.600040572152354,0,High Risk
41,16007.89,308,3133.01,6,9.9,0.1957166122455864,False,False,True,False,False,False,True,False,False,False,False,True,0.5601333345203836,1,Medium Risk
56,6313.5,329,2627.24,3,4.56,0.4161305139779837,False,False,True,False,False,True,False,False,False,False,True,False,0.5501867947211008,1,Medium Risk
31,19277.83,355,5000.0,3,5.25,0.2593652916329275,False,True,False,False,True,False,False,False,True,False,False,False,0.6118210525270552,1,High Risk
56,10088.97,300,3043.94,6,4.1,0.3017096888978756,False,False,True,False,False,False,False,False,False,False,True,False,0.6442533165846038,0,High Risk
37,8847.87,312,4517.4,12,8.92,0.5105635593651352,False,False,True,False,False,False,True,False,True,False,False,False,0.5921235109162355,0,Medium Risk
36,23151.62,381,5000.0,9,3.62,0.2159676083142346,False,False,False,True,False,False,False,False,False,True,False,False,0.6021973458242984,0,High Risk
58,51319.83,511,5000.0,3,5.19,0.0974282260872649,False,False,False,False,True,False,False,False,True,False,False,False,0.6314646194975526,1,High Risk
57,101541.6,762,5000.0,9,8.49,0.0492409022509001,True,False,False,False,False,True,False,False,True,False,False,False,0.16639852775852224,0,Low Risk
19,7164.53,305,3472.5,9,7.54,0.4846793858075826,False,False,True,False,False,False,False,False,False,False,False,False,0.5899991815088579,0,Medium Risk
59,17728.61,332,3829.67,3,7.98,0.2160163712778385,False,False,False,False,False,False,False,False,False,False,False,False,0.5415524788948168,0,Medium Risk
44,33183.54,440,5000.0,9,9.26,0.1506771128095435,False,False,False,False,True,False,False,False,False,False,False,False,0.5517798792654784,0,Medium Risk
36,35953.81,473,5000.0,6,4.78,0.1390673199863936,False,False,False,False,False,False,True,False,False,False,False,True,0.569349660679973,1,Medium Risk
48,19845.83,347,5000.0,9,7.45,0.2519420956442739,False,True,False,False,False,True,False,False,False,False,False,False,0.6461323941455567,0,High Risk
26,17124.83,365,5000.0,9,6.01,0.2919737013447724,False,True,False,False,False,False,True,False,False,False,False,False,0.604994207792843,0,High Risk
44,15904.07,360,1671.8,12,1.75,0.105117746589395,False,True,False,False,True,False,False,False,False,False,False,True,0.5648598145155403,0,Medium Risk
44,34264.74,452,5000.0,9,3.34,0.1459226014847916,False,False,False,False,False,True,False,False,False,False,False,False,0.5648948762751249,0,Medium Risk
44,13286.41,300,4085.41,9,1.25,0.3074878767101121,False,True,False,False,False,False,True,False,False,True,False,False,0.6770705187983823,1,High Risk
51,22650.41,423,5000.0,9,3.76,0.2207465560226062,False,True,False,True,False,False,False,False,False,False,False,True,0.5528265131982099,1,Medium Risk
21,14078.32,399,5000.0,9,3.51,0.3551560129333613,False,True,False,False,False,False,True,False,False,False,False,False,0.5032843931307694,0,Medium Risk
49,65747.66,558,4892.51,6,7.73,0.0744134468055593,True,False,False,False,False,False,False,False,False,True,False,False,0.23205796270701604,0,Low Risk
40,43739.5,522,5000.0,12,6.24,0.1143131494415802,False,False,False,False,False,False,True,False,False,True,False,False,0.6549874689291968,0,High Risk
53,91191.0,794,5000.0,9,7.14,0.054829972256034,True,False,False,True,False,False,False,True,False,False,False,False,0.07558544515605213,0,Low Risk
34,14153.35,300,5000.0,12,4.28,0.3532732533287172,False,False,True,False,False,False,True,False,True,False,False,False,0.7348724652967021,1,High Risk
18,38386.31,521,5000.0,3,5.87,0.1302547705158427,True,False,False,True,False,False,False,False,True,False,False,False,0.5101700122366897,0,Medium Risk
34,18643.82,438,4318.7,9,3.33,0.2316424423750068,False,True,False,False,False,True,False,True,False,False,False,False,0.5522445620233672,0,Medium Risk
49,63316.41,608,3703.24,6,5.77,0.0584878390925827,True,False,False,False,False,True,False,False,False,False,True,False,0.09478616900745872,0,Low Risk
33,11682.69,300,3529.92,12,5.6,0.3021495905480673,False,True,False,False,False,False,True,False,False,False,False,True,0.5394676037809447,0,Medium Risk
43,34474.97,415,5000.0,3,2.05,0.1450327585491735,False,False,False,False,False,False,True,False,False,False,False,True,0.5748664948427917,1,Medium Risk
31,15026.62,350,4335.3,12,8.42,0.288507994479131,False,False,True,False,False,False,False,False,False,False,False,True,0.5960189726811314,1,Medium Risk
30,81796.95,709,5000.0,12,9.92,0.0611269735607501,True,False,False,True,False,False,False,False,False,False,False,True,0.14138930211649905,0,Low Risk
36,12096.49,319,4090.22,6,7.42,0.3381327971998488,False,True,False,False,True,False,False,False,False,True,False,False,0.535749574699143,1,Medium Risk
38,8485.98,352,4066.83,6,7.9,0.4792410540680039,False,True,False,False,False,False,False,False,False,False,False,True,0.5010297265272453,1,Medium Risk
47,10750.43,323,3747.07,6,2.76,0.3485507091344253,False,True,False,False,False,False,False,False,False,True,False,False,0.5175461881114366,0,Medium Risk
37,19756.23,300,3147.82,9,8.56,0.1593330306440044,False,True,False,False,True,False,False,False,True,False,False,False,0.6679664527533877,0,High Risk
39,8728.72,300,1688.45,12,7.32,0.1934361510049583,False,True,False,True,False,False,False,False,False,False,True,False,0.6695967315868658,1,High Risk
20,30343.21,425,5000.0,9,6.82,0.1647815112507872,False,False,False,False,False,False,False,False,False,False,True,False,0.5645165590038571,0,Medium Risk
36,10874.86,312,2332.67,9,5.32,0.2145011521987409,False,True,False,False,False,False,True,False,False,True,False,False,0.5985426353542289,0,Medium Risk
28,5023.75,300,1563.02,9,9.9,0.311126150783777,False,False,True,True,False,False,False,False,False,False,True,False,0.5578289143683058,1,Medium Risk
22,6938.74,348,1282.71,12,8.85,0.1848620931177706,False,True,False,False,False,True,False,False,False,False,False,True,0.5056704329401789,0,Medium Risk
43,46792.83,560,5000.0,9,2.95,0.1068539774149159,False,False,False,False,True,False,False,False,False,False,False,True,0.14207478072025484,0,Low Risk
54,24418.88,413,5000.0,6,8.92,0.2047595958537,False,True,False,False,False,False,False,False,False,True,False,False,0.5372849319734493,1,Medium Risk
28,5000.0,338,582.27,12,8.19,0.116454,False,False,True,False,False,True,False,False,False,True,False,False,0.5864268532387598,0,Medium Risk
30,40285.04,454,5000.0,9,9.32,0.1241155525723693,True,False,False,True,False,False,False,False,False,False,False,True,0.6061308820396936,0,High Risk
38,18547.72,332,5000.0,12,5.65,0.2695749127116432,False,True,False,False,True,False,False,False,False,False,False,False,0.6100802683740664,0,High Risk
36,11925.09,302,4005.94,3,1.99,0.3359253473139406,False,True,False,False,False,True,False,False,False,False,True,False,0.5972402128780362,1,Medium Risk
38,22950.62,440,5000.0,6,1.55,0.2178590382307755,False,True,False,True,False,False,False,False,False,True,False,False,0.5452134727779931,1,Medium Risk
37,13749.83,315,5000.0,6,4.26,0.3636408595597182,False,False,True,False,False,True,False,False,True,False,False,False,0.6508164121094332,1,High Risk
28,18365.99,300,3587.77,3,7.64,0.1953485763631582,True,False,False,False,False,False,True,True,False,False,False,False,0.7041937541698617,1,High Risk
36,57348.98,483,5000.0,9,6.19,0.087185508791961,False,False,False,False,False,False,True,False,False,True,False,False,0.6181099117861387,1,High Risk
37,12603.99,305,2745.13,3,3.65,0.2177984907953751,False,False,True,False,True,False,False,False,False,False,False,True,0.649816289917498,1,High Risk
34,45119.87,410,5000.0,6,1.16,0.1108159221203429,False,False,False,False,False,False,False,False,False,False,False,False,0.6251464793510428,1,High Risk
50,17329.28,337,5000.0,6,6.7,0.2885290098607674,False,True,False,False,False,False,True,False,True,False,False,False,0.6293329135339584,0,High Risk
52,83373.21,665,5000.0,3,7.57,0.0599713025323122,False,False,False,False,False,False,False,False,False,False,False,False,0.09815476306795698,0,Low Risk
27,18990.02,300,4844.31,12,4.33,0.2550976776222458,False,True,False,False,False,False,True,False,False,False,False,True,0.7464341063688806,1,High Risk
50,18710.62,300,4959.83,6,8.16,0.2650810074706236,False,True,False,False,False,True,False,True,False,False,False,False,0.6587652283442723,0,High Risk
51,16211.99,333,5000.0,6,7.28,0.308413711086671,False,False,True,False,True,False,False,False,False,False,False,True,0.580835457333332,0,Medium Risk
44,9960.76,300,170.29,6,2.64,0.0170960850376878,False,False,True,False,True,False,False,True,False,False,False,False,0.5424774884111467,1,Medium Risk
28,52077.08,537,5000.0,9,6.63,0.0960115275280411,True,False,False,False,True,False,False,True,False,False,False,False,0.6191991785204207,1,High Risk
32,86505.67,690,5000.0,3,1.94,0.0577996794892173,True,False,False,False,True,False,False,False,False,True,False,False,0.05114235349301568,0,Low Risk
18,62052.9,554,5000.0,12,2.31,0.0805764114167105,True,False,False,False,False,False,False,False,False,False,False,False,0.1579184433688437,0,Low Risk
32,38052.88,422,5000.0,6,3.16,0.131396099322837,True,False,False,False,False,False,False,False,False,False,True,False,0.5975319339252149,0,Medium Risk
53,52641.87,501,5000.0,6,1.31,0.0949814282813281,False,False,False,False,False,False,True,True,False,False,False,False,0.508645712073691,0,Medium Risk
47,67276.78,587,5000.0,6,7.34,0.0743198470557003,True,False,False,True,False,False,False,False,False,True,False,False,0.11603581403040827,0,Low Risk
41,33053.94,374,5000.0,3,1.2,0.1512678972612644,True,False,False,False,False,True,False,False,True,False,False,False,0.533862518649227,1,Medium Risk
35,7582.07,300,1907.12,6,9.85,0.2515302549303818,False,False,True,False,False,True,False,False,False,False,False,False,0.5814098284552867,1,Medium Risk
40,12048.78,319,2538.56,12,5.26,0.2106902109591178,False,False,True,False,True,False,False,True,False,False,False,False,0.6152377844889171,1,High Risk
35,55461.8,539,5000.0,12,8.68,0.0901521407527343,False,False,False,True,False,False,False,True,False,False,False,False,0.5845460435013546,0,Medium Risk
57,70462.97,722,5000.0,12,3.91,0.0709592570395485,True,False,False,True,False,False,False,False,False,False,False,False,0.121841714000075,0,Low Risk
59,70855.11,587,5000.0,9,2.65,0.0705665406489383,True,False,False,False,False,True,False,False,False,False,False,True,0.12176921951467627,0,Low Risk
26,43134.13,475,100.0,12,6.07,0.0023183497615461,False,False,False,False,False,False,False,False,False,True,False,False,0.6197792279459304,1,High Risk
25,26895.71,484,2905.89,3,5.64,0.1080428811881151,False,True,False,False,False,False,False,False,False,False,True,False,0.46212742169946175,1,Medium Risk
23,8246.17,334,2062.9,6,6.62,0.2501646218790057,False,False,True,False,True,False,False,False,False,True,False,False,0.5361976053899189,1,Medium Risk
27,8889.25,335,2375.62,12,3.31,0.2672463931152797,False,False,True,True,False,False,False,False,False,True,False,False,0.5247711856677815,1,Medium Risk
39,51650.12,516,5000.0,6,2.4,0.096805196193155,True,False,False,False,True,False,False,False,False,False,False,False,0.651591818084988,1,High Risk
47,23800.52,393,5000.0,6,2.03,0.2100794436424078,True,False,False,False,True,False,False,False,True,False,False,False,0.563902112001077,1,Medium Risk
25,18241.84,395,5000.0,9,3.97,0.2740951570674888,False,True,False,False,False,False,False,False,True,False,False,False,0.5334279280554761,1,Medium Risk
31,11749.7,300,4364.6,6,1.12,0.3714648033566814,False,False,True,False,True,False,False,False,True,False,False,False,0.6650970087835194,1,High Risk
31,6188.87,345,2873.75,3,8.49,0.4643416326405305,False,False,True,False,False,False,False,False,True,False,False,False,0.5357895042710537,1,Medium Risk
44,23331.37,309,5000.0,3,5.57,0.2143037464152341,False,False,False,False,True,False,False,True,False,False,False,False,0.6398176918704983,0,High Risk
44,5000.0,300,1262.06,12,5.44,0.2524119999999999,False,False,True,False,False,False,False,True,False,False,False,False,0.650403562609334,1,High Risk
19,9568.6,300,2208.68,9,1.44,0.2308258261396651,False,True,False,False,True,False,False,False,False,True,False,False,0.5980826528672804,0,Medium Risk
